Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.errorCount",,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.failureCount",,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getFormatters",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,5,,,2,3,4,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.80,1,1,1,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getMethods",,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,0,,,,6,,,1,3,8,,,,2,2,0,2,4,1,,,3,,,2,2,3,1,0,,,,,0,,1,0,,,1.33,2,2,3,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getMethodsString",,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,,,,0,,,,17,,,2,12,8,,,,4,5,1,9,14,3,,,11,,,5,5,6,1,2,,,,,0,,3,0,,,0.47,5,5,6,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getOutfile",,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getProperties",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.getRunTime",,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.hasMethodsSpecified",,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,0,,,,3,,,1,1,8,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.parseTestMethodNamesList",,,,,,,,,,,,,,,,,,,,,,,,,,,4,108,,,,4,,,,82,,,13,66,22,,,,8,1406,3,41,60,14,,,46,,,23,19,23,1,18,,,,,0,,3,0,,,0.27,23,19,23,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.resolveMethods",,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,,,,0,,,,13,,,1,9,7,,,,2,3,0,2,5,1,,,4,,,3,3,4,1,1,,,,,0,,2,0,,,0.54,3,3,4,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.runCount",,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setCounts",,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,0,,,,5,,,1,3,6,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.20,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setMethods",,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,5,,,1,3,7,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.40,1,1,1,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setMethods",,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,5,,,1,3,6,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.20,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setOutfile",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setProperties",,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,,,0,,,,7,,,2,4,5,,,,6,2,0,5,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.setRunTime",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTest.shouldRun",,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,,,0,,,,5,,,2,3,7,,,,6,1,0,2,3,2,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,1.40,1,1,2,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner",3,3,3,1,23,0,16,6,3,14,14,0,,9,6,,,,32,18,41,41,0,15,0,26,,1120,,,,107,,,,700,,,174,481,319,,,,,,,313,461,166,,,295,,,,,,,,26,26,30,3,,1,7,,93,80,0.46,128,128,138,45
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,4,,,2,1,8,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,,,,0,,,,5,,,3,1,9,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.80,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,0,,,,6,,,3,2,11,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.83,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,,,,0,,,,6,,,3,2,12,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,5,,,3,1,8,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.60,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,0,,,,6,,,3,2,9,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,,,,0,,,,7,,,4,2,11,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.57,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.JUnitTestRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,0,,,,13,,,4,8,5,,,,10,1,0,8,9,1,,,8,,,2,2,2,1,0,,,,,0,,0,0,,,0.38,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.addError",,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,0,,,,7,,,2,4,7,,,,4,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,0,,,,7,,,2,4,7,,,,4,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.addFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.addFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,3,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.createAndStoreFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,,,,0,,,,23,,,5,17,3,,,,8,4,1,10,14,4,,,10,,,4,4,4,1,2,,,,,0,,3,0,,,0.13,4,4,4,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.createEmptyStream",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,1,4,0,,,,1,1,0,1,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.createEmptyStream.(Anon_1)",1,1,1,1,2,0,2,0,1,0,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,3,,,,0,,,,3,,,0,2,0,,,,,,,0,1,1,,,0,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.createEmptyStream.(Anon_1).write",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.createTeePrint",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.endTest",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,4,,,2,2,6,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.filterLine",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,1,4,0,,,,2,3,0,4,7,2,,,5,,,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.filterStack",,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,,,,1,,,,25,,,7,18,6,,,,7,5,1,13,18,7,,,11,,,5,5,6,3,5,,,,,2,,3,2,,,0.24,5,5,6,3
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.findJUnit4FailureErrorCount",,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,,,,0,,,,20,,,5,15,5,,,,6,6,1,10,14,5,,,9,,,4,4,5,1,1,,,,,0,,2,0,,,0.25,4,4,5,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.fireEndTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,2,4,0,,,,3,2,0,4,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.fireStartTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,2,4,0,,,,3,2,0,4,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.getFilteredTrace",,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,4,,,2,2,6,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.getRetCode",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.handleErrorFlush",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,1,2,1,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.20,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.handleErrorOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,1,2,1,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.20,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.handleFlush",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,1,2,1,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.20,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.handleInput",,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,0,,,,4,,,2,1,11,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.75,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.handleOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,6,,,1,3,5,,,,2,3,0,1,4,1,,,3,,,3,3,4,1,1,,,,,0,,1,0,,,0.83,3,3,4,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.launch",,,,,,,,,,,,,,,,,,,,,,,,,,,9,17,,,,1,,,,13,,,6,7,3,,,,7,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.23,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.logTestListenerEvent",,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,,,,0,,,,15,,,3,10,0,,,,4,5,1,6,10,3,,,7,,,5,5,5,1,0,,,,,0,,2,0,,,0.00,5,5,5,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.main",,,,,,,,,,,,,,,,,,,,,,,,,,,20,170,,,,7,,,,129,,,29,109,34,,,,33,1800,3,71,96,29,,,67,,,26,26,30,1,16,,,,,0,,6,0,,,0.26,26,26,30,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.registerNonCrash",,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,0,,,,13,,,3,8,3,,,,3,2,0,5,8,2,,,6,,,2,2,2,1,0,,,,,0,,2,0,,,0.23,2,2,2,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.registerTestCase",,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,0,,,,15,,,2,10,1,,,,3,3,0,5,9,2,,,7,,,3,3,3,1,1,,,,,0,,3,0,,,0.07,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.run",,,,,,,,,,,,,,,,,,,,,,,,,,,21,213,,,,20,,,,149,,,18,120,45,,,,43,85632,5,71,99,21,,,78,,,26,26,28,1,14,,,,,0,,7,0,,,0.30,26,26,28,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.sendOutAndErr",,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,1,,,,9,,,4,5,0,,,,4,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.setPermissions",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.setupIOStreams",,,,,,,,,,,,,,,,,,,,,,,,,,,11,31,,,,1,,,,30,,,2,22,0,,,,10,6,1,14,20,1,,,19,,,6,6,6,1,3,,,,,0,,3,0,,,0.00,6,6,6,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.startTest",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,4,,,2,2,6,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters",,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,,,,9,,,,35,,,6,20,0,,,,9,3,0,9,21,14,,,7,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1
Anonymous Class,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2)",1,1,1,1,2,0,2,0,2,4,4,0,,0,0,,,,9,0,9,9,0,0,0,9,,29,,,,9,,,,20,,,0,11,0,,,,,,,1,10,9,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,9,9,9,9
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).addError",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).endTest",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).endTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).setOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).setSystemError",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).setSystemOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).startTest",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.transferFormatters.(Anon_2).startTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,0,1,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener",,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,,,,0,,,,33,,,4,24,14,,,,1,1,0,12,21,8,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,0.42,1,1,1,1
Anonymous Class,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3)",1,1,2,1,7,0,5,1,1,1,1,0,,0,0,,,,5,0,5,5,0,0,0,5,,37,,,,0,,,,30,,,3,23,8,,,,,,,11,19,7,,,12,,,,,,,,4,4,6,1,,2,1,,0,0,0.27,9,9,11,5
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3).addError",,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,,,,0,,,,13,,,3,11,7,,,,5,3,0,6,9,3,,,6,,,4,4,6,1,2,,,,,0,,1,0,,,0.54,4,4,6,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3).addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3).addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,0,5,1,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.14,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3).endTest",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.wrapListener.(Anon_3).startTest",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper",6,6,8,4,39,0,25,14,1,2,2,0,,2,3,,,,0,0,2,2,0,0,0,2,,113,,,,6,,,,67,,,14,46,40,,,,,,,22,38,12,,,26,,,,,,,,9,9,11,8,,1,3,,50,50,0.60,13,13,16,9
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper.getTestCaseClassName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,,,0,,,,14,,,4,10,10,,,,10,4,1,6,10,4,,,6,,,4,4,5,1,1,,,,,0,,2,0,,,0.71,4,4,5,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper.getTestCaseName",,,,,,,,,,,,,,,,,,,,,,,,,,,12,55,,,,0,,,,37,,,4,27,18,,,,11,10,1,11,20,4,,,16,,,9,9,11,8,12,,,,,11,,3,11,,,0.49,9,9,11,8
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter",1,1,1,1,7,0,4,3,1,0,0,0,,0,0,,,,1,0,1,13,0,0,0,1,,15,,,,1,,,,7,,,3,2,7,,,,,,,2,4,2,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,1.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter.OutErrSummaryJUnitResultFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,4,,,1,2,3,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
